PRISM Time Series Data
Location:  Lat: 32.5109   Lon: -106.7887   Elev: 1381m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2020-12-12 - 2021-03-20
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Sep-26
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2020-12-12,0.00,0.9,7.5,14.0
2020-12-13,0.00,-0.1,7.3,14.8
2020-12-14,0.00,-6.4,0.8,8.0
2020-12-15,0.00,-6.1,2.1,10.3
2020-12-16,0.00,-5.0,2.4,9.8
2020-12-17,0.00,-5.8,2.6,10.9
2020-12-18,0.00,-5.5,4.0,13.5
2020-12-19,0.00,-1.6,6.9,15.4
2020-12-20,0.00,-4.3,4.2,12.7
2020-12-21,0.00,-4.6,5.0,14.6
2020-12-22,0.00,-4.5,5.9,16.3
2020-12-23,0.00,-5.5,5.7,16.9
2020-12-24,0.00,-7.9,3.6,15.0
2020-12-25,0.00,-9.2,-1.0,7.1
2020-12-26,0.00,-7.1,1.6,10.3
2020-12-27,0.00,-7.0,3.5,13.9
2020-12-28,0.00,-2.5,7.5,17.6
2020-12-29,0.00,1.1,10.5,19.9
2020-12-30,0.00,0.8,7.2,13.5
2020-12-31,0.00,-7.4,0.6,8.5
2021-01-01,0.00,-6.1,-0.3,8.8
2021-01-02,0.00,-7.3,-0.3,9.2
2021-01-03,0.00,-7.6,1.0,12.0
2021-01-04,0.00,-4.7,3.5,13.8
2021-01-05,0.00,-2.3,5.7,16.7
2021-01-06,0.00,-2.2,6.4,17.3
2021-01-07,0.00,-3.9,3.0,13.0
2021-01-08,0.00,-5.0,3.3,14.0
2021-01-09,0.00,-3.5,5.2,16.2
2021-01-10,0.00,-2.7,4.8,14.4
2021-01-11,0.00,-5.8,-0.7,6.0
2021-01-12,0.00,-7.8,-1.6,6.9
2021-01-13,0.00,-8.2,-0.1,10.3
2021-01-14,0.00,-7.2,2.2,13.7
2021-01-15,0.00,-1.4,7.1,17.7
2021-01-16,0.00,-3.1,5.5,17.0
2021-01-17,0.00,-3.6,5.1,16.8
2021-01-18,0.00,-3.3,6.2,17.9
2021-01-19,0.00,-2.8,7.9,20.0
2021-01-20,1.02,2.5,5.5,9.8
2021-01-21,0.00,2.7,5.5,9.5
2021-01-22,0.08,2.7,6.7,12.1
2021-01-23,0.00,0.7,7.5,15.2
2021-01-24,0.00,0.3,7.7,16.1
2021-01-25,0.00,-1.2,6.7,15.7
2021-01-26,1.47,-0.5,3.3,9.6
2021-01-27,0.00,-5.8,-1.4,6.2
2021-01-28,0.00,-6.9,0.0,9.8
2021-01-29,0.00,-0.1,6.3,14.5
2021-01-30,0.00,2.2,7.2,13.9
2021-01-31,0.00,-0.0,5.2,13.7
2021-02-01,0.00,-3.2,5.6,15.2
2021-02-02,0.00,-1.0,7.2,16.0
2021-02-03,0.00,3.4,11.9,20.9
2021-02-04,0.00,3.4,13.2,23.5
2021-02-05,0.00,1.6,10.5,20.2
2021-02-06,0.00,-0.8,7.8,17.4
2021-02-07,0.00,-0.7,7.6,16.4
2021-02-08,0.00,-0.4,10.1,21.2
2021-02-09,0.00,2.0,12.0,22.4
2021-02-10,0.00,2.5,11.9,21.5
2021-02-11,0.00,1.9,10.8,20.2
2021-02-12,0.00,0.2,9.6,19.7
2021-02-13,0.00,0.4,8.2,16.1
2021-02-14,1.01,-0.5,7.3,15.1
2021-02-15,2.58,-9.9,-2.9,4.0
2021-02-16,0.00,-9.9,-5.6,-1.3
2021-02-17,0.56,-4.6,1.6,7.8
2021-02-18,0.00,-2.6,3.3,9.6
2021-02-19,0.00,-5.7,0.9,8.0
2021-02-20,0.00,-6.1,3.4,13.3
2021-02-21,0.00,-1.1,10.6,22.2
2021-02-22,0.00,-3.6,4.9,14.2
2021-02-23,0.00,-4.2,6.4,17.7
2021-02-24,0.00,-3.7,8.9,22.3
2021-02-25,0.00,-1.8,9.7,22.1
2021-02-26,0.00,-3.5,8.4,20.5
2021-02-27,0.00,-3.8,6.9,18.3
2021-02-28,0.00,-1.0,9.1,19.5
2021-03-01,0.00,0.0,8.3,16.8
2021-03-02,0.00,-4.6,3.8,12.6
2021-03-03,0.00,-5.7,4.5,15.0
2021-03-04,0.00,-3.3,9.3,22.3
2021-03-05,0.00,3.6,11.3,19.6
2021-03-06,0.00,1.6,10.6,20.2
2021-03-07,0.00,0.8,9.1,17.7
2021-03-08,0.00,-0.4,10.6,22.1
2021-03-09,0.00,3.9,14.6,25.6
2021-03-10,0.00,9.8,17.6,25.4
2021-03-11,0.00,2.2,12.1,22.2
2021-03-12,0.00,0.3,11.2,22.4
2021-03-13,0.00,4.9,13.9,23.3
2021-03-14,0.00,0.4,6.1,12.0
2021-03-15,0.00,1.0,7.4,13.9
2021-03-16,0.00,0.6,10.0,19.9
2021-03-17,0.00,-2.0,8.8,20.0
2021-03-18,0.00,-2.7,7.4,18.0
2021-03-19,0.00,0.4,10.0,20.2
2021-03-20,0.00,0.6,11.3,22.6
